"speciesid","nlnaam","ennaam","latnaam","remarks.x","length_num","length_remarks","length_code","vers_gew","deleted_reason.x","fykedate","fykenr","vistijd","temp","zoutgehalte","year","month","decade"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,17,NA,"15",NA,NA,2015-10-16,1,22,10,NA,2015,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.9,NA,"15",NA,NA,2015-06-05,1,24,14.8,NA,2015,6,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,18.6,NA,"15",NA,NA,2015-10-09,1,24,14,NA,2015,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,12.8,NA,"15",NA,NA,2016-10-28,1,24,11.6,NA,2016,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,11.8,NA,"15",NA,NA,2016-10-28,1,24,11.6,NA,2016,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.7,NA,"15",NA,NA,2016-10-28,1,24,11.6,NA,2016,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23.7,NA,"15",NA,NA,2016-10-28,1,24,11.6,NA,2016,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.5,NA,"15",NA,NA,2016-10-28,1,24,11.6,NA,2016,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45.4,NA,"15",NA,NA,2013-05-03,1,24,10.5,NA,2013,5,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.5,NA,"15",NA,NA,2013-05-03,1,24,10.5,NA,2013,5,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.5,NA,"15",NA,NA,2013-05-03,1,24,10.5,NA,2013,5,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41.8,NA,"15",NA,NA,2013-09-27,1,24,15,NA,2013,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.1,NA,"15",NA,NA,2013-07-05,1,24,16.5,NA,2013,7,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41.5,NA,"15",NA,NA,2014-03-21,1,19,8.2,NA,2014,3,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"15",NA,NA,2014-03-29,1,26,9,NA,2014,3,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48.4,"snij_dubbel","15",NA,NA,2011-10-21,1,24,11,NA,2011,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"10",NA,NA,2018-10-05,1,24,13.3,31.1,2018,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,1982-07-07,1,24,NA,NA,1982,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1983-05-10,1,24,NA,NA,1983,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"5",NA,NA,1983-06-02,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"5",NA,NA,1983-06-03,1,22,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,1983-06-06,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,55,NA,"5",NA,NA,1983-06-06,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,1983-06-08,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1983-06-09,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"5",NA,NA,1983-06-09,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"5",NA,NA,1983-06-28,1,24,NA,NA,1983,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46,NA,"5",NA,NA,1983-07-06,1,24,NA,NA,1983,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1983-08-25,1,24,NA,NA,1983,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1983-09-29,1,24,NA,NA,1983,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1983-10-26,1,24,NA,NA,1983,10,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1983-11-08,1,24,NA,NA,1983,11,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,16,NA,"5",NA,NA,1984-04-11,1,24,NA,NA,1984,4,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,1984-05-04,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,1984-05-10,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-05-10,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-05-11,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-05-15,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-05-23,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-05-25,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-05-25,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-05-30,1,24,NA,NA,1984,5,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-05,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-05,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-13,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-13,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-13,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,55,NA,"5",NA,NA,1984-06-13,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-14,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-14,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-06-14,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-19,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-06-20,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-21,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-06-21,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-26,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-26,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-06-26,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-06-27,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-06-28,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1984-06-29,1,24,NA,NA,1984,6,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-07-03,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-07-04,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-07-04,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"5",NA,NA,1984-07-04,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-07-05,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-07-05,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-07-05,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,1984-07-06,1,24,NA,NA,1984,7,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1984-08-16,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-08-17,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-08-21,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,1984-08-22,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1984-08-29,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-08-31,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-08-31,1,24,NA,NA,1984,8,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"5",NA,NA,1984-09-04,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1984-09-04,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-05,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-06,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,23,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,1984-09-07,1,24,NA,NA,1984,9,"1980s"
